origin,dest,count
15,17,2.462292618913824e-06
15,23,1.7651170338980266e-06
15,42,2.956713441016594e-07
7,15,9.248781974544431e-08
7,32,3.37878921126214e-06
7,39,1.359349722555608e-07
7,13,3.843513398729278e-08
19,15,4.342510502664028e-08
3,15,5.3472624417989925e-08
5,15,4.82912329824795e-08
