origin,dest,count
30,29,3.324129185837669e-07
30,31,1.6580888927976557e-05
30,34,2.6682832910819213e-05
30,36,3.64201226915655e-06
30,37,2.5025245060590942e-05
30,38,9.918284596372436e-07
30,45,5.149553101961199e-06
30,46,4.8181041235784195e-05
30,16,4.218331026864418e-07
30,24,1.0897895803778428e-06
43,3,3.9350516051555274e-07
43,15,1.4877853213213567e-07
43,29,7.10237210027755e-08
43,36,1.2451909153768667e-06
43,38,1.8851569401672662e-07
43,27,8.872020699537851e-07
41,3,1.553953453137607e-07
41,6,6.370544729993427e-06
41,7,7.612406760519217e-07
41,15,2.0726702882409436e-07
41,20,5.136268202035107e-06
41,19,3.2226009773050554e-06
41,18,1.8353615678263682e-06
41,29,1.7726595192290444e-07
41,31,1.0707236124647881e-05
41,36,1.3345173916416664e-06
41,37,1.1434748361214333e-05
41,38,6.773999761787144e-07
41,45,3.8340761474394155e-06
41,46,1.8622248777697277e-05
9,3,7.31142853112589e-08
9,6,4.683703800792161e-06
9,7,1.509219297789414e-06
9,15,1.089967798565101e-07
9,20,3.971844240135844e-06
9,19,5.177449639812309e-06
9,18,1.4121587858572483e-06
9,29,1.3990372442168501e-07
9,31,7.745762476516737e-06
9,36,1.0719226096654365e-06
9,37,7.584244745428889e-06
9,38,5.311273559948225e-07
9,45,6.975979562679897e-06
9,46,1.4009847886747794e-05
5,3,1.9951062966706054e-07
5,6,4.4322733419583274e-07
5,7,1.4738655152438318e-07
5,15,6.262609974715152e-07
5,20,8.791018052894375e-07
5,19,8.340136985648829e-07
5,18,6.279287810670177e-08
5,29,5.9263576915432814e-08
5,31,1.2313519192851532e-06
5,34,5.940528052340923e-05
5,36,2.5615011385070135e-07
5,37,3.6578274676460987e-06
5,38,1.414814768313999e-07
5,45,1.2642981464573145e-06
5,46,1.884540466490807e-06
5,16,2.0226095569173356e-05
5,24,4.263221928170711e-06
5,27,2.2092239428190866e-07
5,26,1.0190051778821779e-05
5,40,2.1746707698609433e-05
5,14,6.189044495509343e-05
5,12,9.562757948439901e-05
7,3,3.159869408856057e-07
7,6,1.2763087111338514e-05
7,7,5.622383909746199e-05
7,15,4.2989091676152246e-07
7,20,1.0287669342534149e-05
7,19,1.8565437934567502e-05
7,18,3.721678537794967e-06
7,29,3.7457243328679846e-07
7,31,2.1680299351063153e-05
7,36,2.7113966140334915e-06
7,37,2.4394363037860486e-05
7,38,1.3626775753924475e-06
7,45,2.1508673271782287e-05
7,46,3.720567526746239e-05
25,3,3.766663917709995e-07
25,15,9.54967660550307e-08
25,29,6.61979429169022e-08
25,36,1.1356826998424223e-06
25,38,1.763779639589941e-07
25,27,6.467339191761276e-07
26,3,5.347858784603254e-07
26,15,2.801616902165448e-06
26,20,1.083326867173266e-06
26,29,1.2954481947177048e-07
26,36,7.659957558941546e-07
26,38,3.2052723993458335e-07
26,45,4.740964714399372e-07
26,27,4.1735028040836774e-07
33,3,6.244969732452294e-07
33,15,3.0182022476520777e-06
33,20,1.095395336518547e-06
33,29,1.4994070009704804e-07
33,36,9.09590605193488e-07
33,38,3.716708551710377e-07
33,45,2.2226804877626443e-07
33,27,4.5760127656140665e-07
42,6,3.1855813869892816e-06
42,7,2.550654592749394e-07
42,15,9.479845159610064e-09
42,20,3.327249959865135e-06
42,18,1.1182548804619916e-06
42,29,1.014164916539516e-07
42,31,5.523506708485738e-06
42,36,8.529208236719643e-07
42,37,2.8719999874796776e-06
42,38,4.748569319754749e-07
42,45,5.655426873389721e-07
42,46,1.12464286827781e-05
8,6,4.65088190829921e-06
8,20,4.945141595037082e-06
8,18,1.4600363236104015e-06
8,29,8.111933444519917e-06
8,31,2.120581233625922e-05
8,36,8.358086000781871e-07
8,38,7.059625808068109e-07
8,46,1.0303322120846587e-05
37,6,6.140266255651985e-06
37,7,5.2690708289106915e-08
37,20,6.168074293289985e-06
37,18,1.9463944542036277e-06
37,29,7.0584257396130565e-06
37,31,2.9739163064198e-05
37,36,1.0622647870411258e-06
37,37,6.209115211017116e-07
37,38,8.512813784296728e-07
37,46,1.4444929950228513e-05
29,6,4.1775743954462695e-06
29,20,4.746867643489322e-06
29,18,3.9526874193519966e-07
29,29,8.32536690620575e-06
29,31,1.9491551667627623e-05
29,36,7.7167197982983e-07
29,38,6.504961716265715e-07
29,46,9.857909400733048e-06
31,6,6.149687190724517e-06
31,7,4.225874667708594e-08
31,20,5.851953417243597e-06
31,18,1.6251854153608096e-06
31,29,7.185212099264355e-06
31,31,2.8555817385972672e-05
31,36,1.100423135653343e-06
31,38,8.073323391218031e-07
31,46,1.4049210713673744e-05
13,6,1.0907887022711616e-06
13,20,1.7767889694494916e-06
13,18,4.794055539948955e-07
13,29,1.0529565884601731e-07
13,31,6.321897547512533e-05
13,36,3.413408726417264e-07
13,38,2.519786911876277e-07
13,46,3.844695180524073e-06
38,6,7.556247014277051e-06
38,20,1.5042560325581077e-05
38,18,3.78103973203228e-06
38,29,9.029603022555098e-08
38,31,3.681332402551255e-06
38,36,8.451487032616357e-07
38,38,4.5584316767594423e-05
38,46,9.97653706175685e-06
3,6,6.993812991577551e-06
3,7,5.982230693888464e-07
3,15,5.090181745226397e-08
3,20,6.554297786981989e-06
3,19,4.0552549952489804e-07
3,18,2.199378557319389e-06
3,29,2.0624939322714063e-07
3,31,1.1342644104069435e-05
3,36,1.7666913790735622e-06
3,37,7.093161357450156e-06
3,38,8.788566139814694e-07
3,45,1.6951166339866813e-06
3,46,2.267749294653507e-05
6,6,0.00016965476819928032
6,20,1.1021526930430606e-05
6,18,3.007443359806472e-06
6,29,8.241605093484346e-08
6,31,4.049719422949208e-06
6,36,6.093691887324356e-07
6,38,1.4973091542223042e-06
6,46,7.592288371002268e-06
18,6,2.1138223989826524e-05
18,20,2.306874358318747e-05
18,18,0.00015616058484499686
18,29,2.072344183668331e-07
18,31,1.1728100939583903e-05
18,36,1.2115080672627622e-06
18,38,3.1964962303958417e-06
18,46,1.6127996640885766e-05
46,20,1.9031755369540806e-06
46,18,5.1736773336414903e-08
46,29,4.1188098023452426e-08
46,36,9.306907039367944e-05
46,38,3.0596204397638575e-07
46,46,2.6074417979499822e-05
36,20,1.976184210825786e-06
36,18,7.736963750398846e-08
36,29,4.270298736672081e-08
36,36,9.104735899961209e-05
36,38,3.074458013398274e-07
36,46,2.8084627613713933e-05
20,20,4.5924887635213666e-05
20,18,9.220497560626849e-08
20,36,2.554854328033178e-07
20,38,5.138950618643964e-07
20,46,1.43946679277658e-06
11,20,6.202416360247697e-07
11,29,7.777471878096025e-09
11,36,1.476451243704614e-06
11,38,1.0663260572771827e-07
11,46,0.00014091312436492382
23,36,1.5548100748136016e-07
