origin,dest,count
8,12,9.444955109199065e-05
8,15,7.451743091328892e-05
8,17,0.000409356912738611
8,22,0.00026790679090626886
8,23,0.00022451616310869795
8,33,3.083084045219068e-05
8,26,6.855886331928954e-05
8,27,0.00041201797395517946
8,40,9.205285593308421e-05
8,42,0.0021583797451603694
8,43,4.101570234796727e-05
8,48,0.00016723291919165054
4,2,0.0013132710683769588
4,8,0.0008094671781014316
4,14,3.4845008323137606e-05
4,12,1.9772793490480695e-05
4,15,1.3310197826340924e-05
4,17,5.638827755195531e-05
4,22,0.00013869129690530097
4,23,1.940741039917401e-05
4,33,2.0626649393837094e-05
4,26,1.6699367405983875e-05
4,27,0.00023148420446132708
4,40,4.2472122019005864e-05
4,42,0.0006575856431180983
4,43,1.248008434822304e-05
4,48,4.9560854005042044e-05
27,2,0.001348558752867394
27,8,0.0008356567358481169
27,14,3.5467884654356224e-05
27,12,1.9761662695666557e-05
27,15,1.3417378007349869e-05
27,17,5.837885046904143e-05
27,22,0.00014158733876835244
27,23,2.034173451516066e-05
27,33,2.3328852109589002e-05
27,26,1.7767018260067515e-05
27,27,0.00025052432720458023
27,40,4.785609380399555e-05
27,42,0.0006562620627416392
27,43,1.1795824799718263e-05
27,48,5.826118455693479e-05
48,2,0.0005506885376561033
48,8,0.00164960412190742
48,14,8.205866667862003e-05
48,12,3.4586915025626616e-05
48,15,9.77674343803655e-06
48,17,0.00010115294613540635
48,22,0.0003582986107027851
48,23,3.302811191639311e-05
48,33,5.42710128362495e-05
48,26,3.388459537104043e-05
48,27,0.00012845516638237858
48,40,0.00011648310632422251
48,42,0.0007433125424511722
48,48,0.003539968822392651
21,2,0.000386903447039007
21,8,0.001125442793042533
21,14,8.417402185681468e-05
21,12,0.0001358373361514758
21,15,3.0793951431365944e-05
21,17,8.171587407301556e-05
21,22,0.00029556572534946644
21,23,3.457663007113466e-05
21,33,4.3903374776265065e-05
21,26,4.14165779801925e-05
21,27,0.00010350403293173356
21,40,9.633456228870582e-05
21,42,0.000576721815728918
21,43,7.183277302714884e-06
21,48,0.0003533382505263697
0,2,0.00040653284024477494
0,8,0.004498587474033117
0,14,6.241374013264823e-05
0,12,3.4399051395048055e-05
0,15,2.3814891377409672e-05
0,17,0.0003367797615149109
0,22,0.00021629346061728457
0,23,0.0004126813880164403
0,33,2.7363835907052922e-05
0,26,3.286206187766002e-05
0,27,0.00014265954744083274
0,40,6.825266698921131e-05
0,42,0.0016246739231088935
0,43,9.151134329636969e-06
0,48,6.914841621836786e-05
46,2,0.0017905097965293766
46,8,0.0036453613987303193
46,14,0.00014942375209982346
46,12,0.00012628580068360193
46,15,8.254477178725398e-05
46,17,0.0003448924081417703
46,22,0.0003679099840911205
46,23,0.0001795878871107093
46,33,4.420153836530358e-05
46,26,7.942576624818406e-05
46,27,0.0006910259824679865
46,40,0.00012794891538004074
46,42,0.0017838593250309462
46,43,0.00010855063009907475
46,48,0.0002326178379350859
32,2,0.0003283198354335251
32,8,0.010294576277696001
32,14,6.723196711591374e-05
32,12,4.867386869781768e-05
32,15,2.987889605399143e-05
32,17,0.0002905441933725497
32,22,0.00018671478884264132
32,23,0.00015229498910734966
32,33,2.204705259376856e-05
32,26,3.519716415404313e-05
32,27,0.00013276711354328748
32,40,6.144372917866272e-05
32,42,0.0014149390247133217
32,43,1.8818529521960627e-05
32,48,8.914069287300921e-05
31,2,0.0012915522076389371
31,8,0.005452884562760605
31,14,0.00013231827941284478
31,12,0.00010666635420943857
31,15,8.207106126861462e-05
31,17,0.00048163388579896226
31,22,0.0002993992591009324
31,23,0.00023908667986529243
31,33,3.4550575407471114e-05
31,26,7.18560905098187e-05
31,27,0.00046421037444872073
31,40,0.00010941824986951522
31,42,0.0025013018696574203
31,43,4.3267086079805445e-05
31,48,0.00017954964204418955
20,2,0.0007568451246708314
20,8,0.003148878284214477
20,14,8.295697451374038e-05
20,12,7.182457927280856e-05
20,15,5.4666946411583544e-05
20,17,0.0002906120372038935
20,22,0.0001806356577844139
20,23,0.00014890167772859398
20,33,2.0314492717495885e-05
20,26,4.573273011135075e-05
20,27,0.0002805241595189016
20,40,6.548737384011246e-05
20,42,0.0014992750188788648
20,43,3.062241043224465e-05
20,48,0.00011763991461989492
39,2,0.005085828572652385
39,8,0.004223176219489741
39,14,0.00012392013009448544
39,12,7.332942640687578e-05
39,15,5.1098304955356016e-05
39,17,0.00032814254659423284
39,22,0.0003596195372768334
39,23,0.00014991065439782118
39,33,4.732979867698078e-05
39,26,6.274277509686651e-05
39,27,0.0017126744846240197
39,40,0.00012695872469638018
39,42,0.001752168363171339
39,43,0.00012451760904777688
39,48,0.00015707999118460623
41,2,0.00039537727388296907
41,8,0.004264341046780739
41,14,8.585193215112918e-05
41,12,6.357588592271613e-05
41,15,4.018482937078036e-05
41,17,0.0003571762100268272
41,22,0.00023579850560345337
41,23,0.0005806738829481008
41,33,2.9460967205255773e-05
41,26,4.519540349502805e-05
41,27,0.00016231576603178814
41,40,8.220426653655276e-05
41,42,0.0017322442047512337
41,43,2.61496981145063e-05
41,48,0.00012751537297950853
42,2,0.00012407770369823724
42,8,0.0016350290385807103
42,17,0.0001094408321586875
42,22,2.5018666521741747e-05
42,33,9.126764810699571e-06
42,27,4.015446311583492e-06
42,40,1.3606632669142334e-05
42,42,0.008597627297789689
33,2,0.001326349640282665
33,8,0.00414558584265957
33,14,0.00038324904410508276
33,17,0.00023312971818785822
33,22,0.002108492644677198
33,23,6.117687276212987e-05
33,33,0.00523196764662663
33,26,0.0001282275372203948
33,27,0.0002815514916078112
33,40,0.000718959324773277
33,42,0.0017012046359052581
33,48,3.224090888024379e-05
5,2,0.00023190415486184658
5,8,0.0006742035598293124
5,14,4.806152564640055e-05
5,12,6.981694008602875e-05
5,15,1.5838896797020545e-05
5,17,4.8507627584757865e-05
5,22,0.0001719914021540543
5,23,1.9197803772013095e-05
5,33,2.5662911974904386e-05
5,26,2.288618074187402e-05
5,27,6.109510665243689e-05
5,40,5.9541795065139056e-05
5,42,0.0003371874419372955
5,43,2.975507347762157e-06
5,48,0.00018759952399610808
37,2,0.0013232509873027374
37,8,0.005676331752107379
37,14,0.00011998052465525217
37,12,0.00010343230060750484
37,15,8.794544936853233e-05
37,17,0.000471947490512903
37,22,0.00031340447090859303
37,23,0.000226039680965541
37,33,3.668013758065921e-05
37,26,7.348233354833492e-05
37,27,0.0004530457705300545
37,40,0.00010533089200268139
37,42,0.0025267427016968077
37,43,4.6328237603693124e-05
37,48,0.00017570932799538256
16,2,0.00023110670411070322
16,8,0.0006702979570235912
16,14,4.7135281872073454e-05
16,12,6.936426324050869e-05
16,15,1.5778937248320777e-05
16,17,4.737245401033416e-05
16,22,0.0001710464923229789
16,23,1.910234066182606e-05
16,33,2.5799271419424982e-05
16,26,2.2700373529351146e-05
16,27,6.092227544897021e-05
16,40,6.24882593889389e-05
16,42,0.00033633207077834895
16,43,2.9438211702683456e-06
16,48,0.00019173511233781974
17,2,0.0002917580744246355
17,8,0.0037212384249596855
17,14,4.294363144888686e-06
17,17,0.01076608436222727
