origin,dest,count
2,35,0.001112656851361458
2,36,0.0004110303877082497
2,37,0.0006730671000913782
2,38,0.00026369421269330516
2,45,0.002198687753944771
2,46,0.001994131386301414
2,32,0.0013539746077887531
2,39,0.00043388438361094574
45,3,4.904328369434577e-05
45,6,0.0005168333012470659
45,7,0.0002087999429173993
45,15,0.00023877773238007975
45,20,0.0009538478845566143
45,19,0.0009883443980578412
45,18,0.00022227851425596728
45,29,0.00043084672221078025
45,31,0.0011521759011090577
45,35,0.00015467498730362524
45,36,0.00019805600933406873
45,37,0.00032567082354488535
45,38,0.00012882088426165715
45,45,0.0030362497547012247
45,46,0.0010101163971049543
45,32,0.0013333665429915392
45,39,0.00025446478024342324
15,3,1.655920234813052e-05
15,6,0.0001630802440095986
15,7,1.1731234039465007e-05
15,15,0.0001660547712950831
15,20,0.0003424183882402691
15,19,5.4840211546826826e-05
15,18,0.0001117809789688868
15,29,0.00012285619320693024
15,31,0.00041194596945184014
15,35,6.715078471448455e-05
15,36,0.0002108633918588541
15,37,0.00010681617501356113
15,38,4.357723774290219e-05
15,45,0.0001645775286529051
15,46,0.0011405370777710776
15,2,0.0011434270789979128
15,32,0.0001210398147118904
15,39,4.8037205704416494e-05
15,42,7.929034366190221e-05
34,6,0.00010306875155495343
34,7,2.7291808492271483e-07
34,20,0.00016434607082213852
34,19,1.2383020875900179e-06
34,18,6.426811910715357e-05
34,31,0.00019457695741479262
34,36,6.2120782887906055e-06
34,37,2.0908427101829625e-05
34,38,1.6494589365205468e-05
34,46,0.00014007748077986967
40,6,0.0006897262148433123
40,7,3.011265101119971e-05
40,20,0.0012238357067072157
40,19,0.00013687378760468086
40,18,0.00038117449090805435
40,29,0.0002507754670612913
40,31,0.0014538265595772561
40,36,0.00013149112125583978
40,37,0.00030940790977466894
40,38,0.0001458080424611254
40,45,0.000275400652001937
40,46,0.0009882725791014154
13,6,0.0004187927829591325
13,7,1.4145751721825506e-05
13,20,0.000763820309911269
13,19,6.527895362833629e-05
13,18,0.0002652986955682255
13,29,9.006610024888568e-05
13,31,0.0009069397251857349
13,36,6.715708821266602e-05
13,37,0.00016274320303234294
13,38,8.511103538567484e-05
13,45,6.734838368688251e-05
13,46,0.0006332294259451711
43,6,0.0003301226190396204
43,7,1.7061064920901518e-05
43,20,0.0005716368329864067
43,19,7.970019931401908e-05
43,18,0.0001524353670137001
43,29,0.00015319323452834456
43,31,0.0006870933600024637
43,36,0.0001864091097220109
43,37,0.00016197073447941373
43,38,7.127074722648082e-05
43,45,0.00017269889136436724
43,46,0.0012408532419158713
27,6,7.532188193369675e-05
27,20,8.997632199912736e-05
27,18,4.1397568614395176e-05
27,31,0.00577204590709072
27,38,3.083802384019271e-06
27,46,6.710937526733313e-05
48,6,0.00014290789515091992
48,20,0.0002323047850184346
48,18,0.00010372676356816341
48,31,0.0002760052060840562
48,36,6.686808492226089e-07
48,37,1.525655624410254e-05
48,38,2.0455555964358105e-05
48,46,0.0002029282180230531
21,6,0.00011358299380638241
21,20,0.0001736415157975707
21,18,7.499341564195269e-05
21,31,0.00020953628832448058
21,37,2.3675446037749635e-06
21,38,1.3613126350594572e-05
21,46,0.00015471451654990777
46,6,0.0004587240383605714
46,7,3.115194651847937e-05
46,15,0.0001263209836645003
46,20,0.0008547262013062942
46,19,0.0001491517378368534
46,18,0.00022502406718137604
46,29,0.00031169043845094053
46,31,0.0010314429964235782
46,35,8.571045034418624e-06
46,36,0.021164058029327082
46,37,0.0002656056814215592
46,38,0.0001118911400776605
46,45,0.00040762730994603214
46,46,0.005483602308248807
31,6,0.0006559118870300135
31,20,0.012772987127133983
31,18,0.00033686860160924483
31,31,0.00034490238379457214
31,38,7.724254387353222e-05
31,46,0.0002403163743000966
20,6,0.0006291850742556729
20,20,0.01275930672623386
20,18,0.00034013396739981033
20,31,0.0003456233715143049
20,38,7.46345711128289e-05
20,46,0.00024276192657803837
41,6,0.00023880657764285357
41,7,1.6998452314075614e-06
41,20,0.00033022325884268566
41,19,6.72082146611137e-06
41,18,0.00011514537829857466
41,31,0.0012316711100553931
41,36,1.9858494764269565e-05
41,37,0.002301247840385742
41,38,3.956587798938142e-05
41,46,0.00027713076896253666
33,6,0.0002673919062642064
33,7,1.4718732315633929e-05
33,15,3.4290969277970744e-05
33,20,0.0004631101626714169
33,19,6.745729670020298e-05
33,18,0.00012767544488929782
33,29,0.00011733063807502156
33,31,0.0005638619489294223
33,36,7.845273544595728e-05
33,37,0.00013227481352252527
33,38,6.001381262425226e-05
33,45,0.00015072344418169553
33,46,0.0005000100041449238
5,6,0.0005431156246704835
5,7,0.00017970776232245425
5,15,0.00010455617645674707
5,20,0.0008567873511191678
5,19,0.01076450126424755
5,18,0.00026264600297215996
5,29,0.00032654060587157145
5,31,0.0011156447318811473
5,36,0.00017844639670468193
5,37,0.0002930264383036167
5,38,0.00012357108156137625
5,45,0.0020954205118705236
5,46,0.0010355899440608494
37,6,0.0007079863562301683
37,7,1.4711613893675049e-05
37,20,0.0011249478012214519
37,19,7.051848937266864e-05
37,18,0.000288574675784323
37,29,0.013899073800357696
37,31,0.003992031510057756
37,36,9.852254968421377e-05
37,37,0.0008498159040814568
37,38,0.00013803899775132413
37,45,8.782174735734005e-05
37,46,0.0007417118383877813
16,6,0.00014757261763260408
16,20,0.000232303881563855
16,18,7.613551903807972e-05
16,31,0.000782310512455473
16,36,6.218032880483438e-06
16,37,0.0016156056182761859
16,38,2.2396546920227203e-05
16,46,0.00015423462817760818
19,6,0.0004984311060210975
19,7,0.00016340038559131535
19,15,8.723554062462943e-05
19,20,0.0009082932433084518
19,19,0.010765619598177388
19,18,0.00023128140184060355
19,29,0.00031537551111286184
19,31,0.0010730132586855325
19,36,0.00016805070757570792
19,37,0.0002730332424422446
19,38,0.00011667899783125547
19,45,0.0020715139142478863
19,46,0.000995000333308015
29,6,0.0006749067172187843
29,7,1.4667566721446071e-05
29,20,0.001119847565367666
29,19,7.11555849352063e-05
29,18,0.00030722015279631843
29,29,0.014043436554728369
29,31,0.00396062044456073
29,36,9.972246082684528e-05
29,37,0.0008445928791382612
29,38,0.00013619823882568305
29,45,8.910372961130925e-05
29,46,0.0007523090335761917
22,6,0.00031182445658824723
22,7,8.58583485363809e-06
22,20,0.0005382892894191618
22,19,3.880552804426607e-05
22,18,0.00019930458037549677
22,29,4.445017642139122e-05
22,31,0.0006314655258149196
22,36,4.28892106853355e-05
22,37,0.00010706054088966163
22,38,5.5636305726207846e-05
22,45,1.1726962941993143e-05
22,46,0.00044019869307499555
24,6,0.00042245031483810816
24,7,1.3494592413400856e-05
24,20,0.0007469854653367877
24,19,6.262495757957571e-05
24,18,0.00025431455324886014
24,29,8.953394363909946e-05
24,31,0.0008964732382212931
24,36,6.756393454788937e-05
24,37,0.00016489409050027132
24,38,8.754838274561229e-05
24,45,5.768525394042616e-05
24,46,0.0006049471482891444
14,6,0.0003442679779829371
14,7,9.913776838898194e-06
14,20,0.0005939009949665824
14,19,4.662703687174921e-05
14,18,0.0001859884782685387
14,29,6.184439479257402e-05
14,31,0.0006991700202073259
14,36,5.073426340747721e-05
14,37,0.00012442943124419117
14,38,6.705347300717393e-05
14,45,3.334078974619984e-05
14,46,0.0004900067443050715
26,6,0.0004775275028599789
26,7,1.9417172594734946e-05
26,20,0.000864603723570989
26,19,9.163195266960324e-05
26,18,0.0002761428085151849
26,29,0.00016546387024222862
26,31,0.0010221044109206365
26,36,8.444743306512502e-05
26,37,0.00021024815829957384
26,38,9.905280270173996e-05
26,45,0.000165354366785229
26,46,0.000687867183113527
36,6,0.0004670718151485165
36,7,3.225195737027628e-05
36,15,0.00012865180103771812
36,20,0.0008518700612607005
36,19,0.0001492823964130017
36,18,0.00022642535004908408
36,29,0.00030887954977321656
36,31,0.0010342797234607105
36,35,9.89961405098729e-06
36,36,0.021119454177973198
36,37,0.0002719004889644085
36,38,0.00010965240918315149
36,45,0.0004181990546610545
36,46,0.005483099040331728
12,6,0.0003306834297412388
12,7,1.044436999616759e-05
12,20,0.000590563843609698
12,19,4.7338839778083e-05
12,18,0.00021064612532281445
12,29,6.136981744313051e-05
12,31,0.000707380566343238
12,36,5.0665123135648186e-05
12,37,0.00012658365720358126
12,38,6.545821327077749e-05
12,45,3.63327771422069e-05
12,46,0.0004909651759064688
25,6,0.0007491573399051441
25,7,3.571919686268919e-05
25,20,0.0014096517851501394
25,19,0.00016172020058127058
25,18,0.0004220343467324121
25,29,0.00030845256288657364
25,31,0.0016524226360737058
25,36,0.00015027848244104295
25,37,0.0003652863102208636
25,38,0.00016732578080664502
25,45,0.0003405258570839638
25,46,0.0011479532824135161
35,6,0.0003111639718804803
35,7,8.137797687244346e-06
35,20,0.0005208720758889796
35,19,3.760223589954966e-05
35,18,0.00017932006504150184
35,29,4.27555974435869e-05
35,31,0.0006197825565587516
35,36,4.2804414862969125e-05
35,37,0.00010700577903912605
35,38,5.819083680074822e-05
35,45,1.214084622786152e-05
35,46,0.00043298266895660424
3,6,0.0008505091042993714
3,7,0.00010470669061419236
3,15,0.0002542061251821029
3,20,0.001502722510220143
3,19,0.00047746889123560744
3,18,0.00036906189060800093
3,29,0.0005769907391653004
3,31,0.0018029299243452074
3,35,0.003648102075194378
3,36,0.00029065523273918677
3,37,0.0004857197900801153
3,38,0.00019814089446850027
3,45,0.0013953822767348268
3,46,0.0016042968075371982
38,6,0.002997320250676902
38,7,2.797447769835424e-05
38,20,0.005056565704968455
38,19,0.0001357089275925725
38,18,0.0012305709742645948
38,29,0.00040950696986099004
38,31,0.002090691967169191
38,36,0.00017679842918815546
38,37,0.0004625996936614778
38,38,0.008656555457087095
38,45,0.00022876619508627007
38,46,0.001255952539219758
11,6,0.0006418955581357539
11,7,4.065049142013992e-05
11,15,0.00013580852786596205
11,20,0.0011700699046976975
11,19,0.0001941072045628514
11,18,8.848048467457288e-05
11,29,0.0004098237926257143
11,31,0.0014276222905092249
11,36,0.0003859833343444156
11,37,0.0003579574335792853
11,38,0.00015084472507501408
11,45,0.0005193131464037695
11,46,0.0022798137939171307
30,6,0.0006615084931993288
30,7,4.1163838079440473e-05
30,15,0.00013001799360816283
30,20,0.0011756086183594117
30,19,0.0001939676011990389
30,18,0.00029847135595628297
30,29,0.0004150454981147443
30,31,0.0014062470916872997
30,36,0.00038882257808416245
30,37,0.00036475868818336177
30,38,0.0001526679780377721
30,45,0.0005155974458875507
30,46,0.0022640239567671516
6,6,0.00014649689458625688
6,20,0.0001917503024664522
6,18,7.363507114265113e-05
6,31,0.008391959746636313
6,38,1.3793035916372212e-05
6,46,0.00014862143777770985
18,6,0.0002848721957062156
18,7,8.963794290902884e-06
18,20,0.00047429397354996176
18,19,4.192682567111939e-05
18,18,0.00013868139603857814
18,29,5.109163212301913e-05
18,31,0.000563046654365776
18,36,0.00010275295204095942
18,37,0.0001058443546803581
18,38,5.478419489964383e-05
18,45,1.5875679125987146e-05
18,46,0.0009280493264612069
