origin,dest,count
4,22,1.0083254326714893e-06
4,24,6.148805191861952e-07
4,25,1.3079229361166579e-07
4,33,1.3042750253223088e-07
4,26,2.139226176597987e-07
4,29,1.0653638237475569e-07
4,30,2.420889520077656e-07
4,27,4.830961002672143e-07
4,31,8.193176796578957e-07
4,34,9.252455781154337e-07
4,36,3.642459552680675e-07
4,37,8.260046875955535e-07
4,38,5.79090315995923e-08
4,40,3.7140738447867547e-07
4,43,2.302344756677562e-06
4,45,4.622331675803574e-07
4,46,2.4250607735416557e-06
4,48,8.252421110561998e-07
17,3,3.7396532807180035e-06
17,5,5.338820994238929e-06
17,6,6.698646326192614e-06
17,7,1.933249944200425e-06
17,14,2.9935869327848316e-06
17,11,1.0188185457611604e-05
17,12,3.35591819989617e-06
17,13,9.442382470768456e-06
17,15,1.2671870687568318e-06
17,16,2.2597202865568454e-05
17,20,1.1041928771026213e-05
17,19,9.361048624088953e-06
17,18,1.9802547250627875e-06
17,21,1.402038049825315e-05
17,22,5.894873845215273e-06
17,24,5.350707271553581e-06
17,25,1.0081700063128275e-06
17,33,4.985853784346752e-07
17,26,1.5388630816871887e-06
17,29,2.119957532889655e-06
17,30,1.4180568688863004e-06
17,27,4.779534546921537e-07
17,31,1.7691023937018272e-05
17,34,1.3699086159019103e-05
17,36,2.519528387161285e-06
17,37,1.4870880237006853e-05
17,38,1.3707438510148724e-06
17,40,1.828706855572897e-06
17,43,8.472031330919387e-06
17,45,1.566234018283951e-05
17,46,1.9298480808624266e-05
17,48,8.320294830401477e-06
27,3,8.398639237803773e-08
27,5,7.203202434030189e-07
27,6,2.765941551282445e-07
27,7,5.019970360008187e-08
27,14,4.41696507962342e-07
27,11,1.1783520949150305e-06
27,12,3.86180790853315e-07
27,13,8.604881008929648e-07
27,15,1.8362809291934113e-07
27,16,9.026253188809425e-07
27,20,4.880345053044168e-07
27,19,2.4987468305503464e-07
27,18,1.131690992957308e-07
27,21,1.0756942969358206e-06
27,22,1.0320830258062021e-06
27,24,6.192780126541697e-07
27,25,1.374771621588757e-07
27,33,1.476194872284585e-07
27,26,2.274277008376397e-07
27,29,1.072294058092137e-07
27,30,2.536325855178809e-07
27,27,5.212989772791114e-07
27,31,8.347685441029136e-07
27,34,9.460818314247354e-07
27,36,3.776971203098138e-07
27,37,8.26314441307054e-07
27,38,5.7639775382983005e-08
27,40,4.1888891000988554e-07
27,43,2.2592592715137995e-06
27,45,4.720158014617163e-07
27,46,2.4287871550357952e-06
27,48,8.973958828646044e-07
23,3,1.5282206513327174e-06
23,5,6.525610072242092e-06
23,6,6.500859564702889e-06
23,7,1.8500610734534799e-06
23,14,4.656116142608473e-06
23,11,1.2274399053715341e-05
23,12,5.24143520676887e-06
23,13,1.2933038830510975e-05
23,15,2.129054578882769e-06
23,16,6.967249016070568e-05
23,20,1.1067935820571862e-05
23,19,9.037712348439645e-06
23,18,2.244403215467496e-06
23,21,1.7478988698100974e-05
23,22,1.0978467672508534e-05
23,24,7.737404762120487e-06
23,25,1.2097744353978977e-06
23,33,1.2034416290759815e-06
23,26,2.6146148441579115e-06
23,29,1.995766810941187e-06
23,30,1.8482649036078984e-06
23,27,1.3121068384475385e-06
23,31,1.7928693836247105e-05
23,34,1.618612612316889e-05
23,36,1.904696769181507e-06
23,37,1.5735956374559548e-05
23,38,1.4039331727016989e-06
23,40,3.961049905607318e-06
23,43,1.4516645933789937e-05
23,45,1.5060639193213104e-05
23,46,1.4092360255208875e-05
23,48,1.1674572567530933e-05
3,3,7.756860120416739e-07
3,5,4.296868639866137e-06
3,6,5.5351170143831865e-06
3,7,1.3908488961741485e-06
3,14,2.457521699094475e-06
3,11,9.431575084330939e-06
3,12,2.510930214210418e-06
3,13,7.41457555548757e-06
3,15,8.743541236373167e-07
3,16,1.4616814489799448e-05
3,20,8.348659110808735e-06
3,19,6.344364058151481e-06
3,18,1.8743989967927868e-06
3,21,1.1361012809547568e-05
3,22,4.876668609197193e-06
3,24,3.6837079762616283e-06
3,25,9.739090822393737e-07
3,33,4.6202007438359206e-07
3,26,1.2304246655479809e-06
3,29,1.2738877717844793e-06
3,30,1.1174833422018975e-06
3,27,2.811352879402404e-07
3,31,1.3071796180929881e-05
3,34,1.0871460389206457e-05
