file, flx, int, scn, esubw_oth, sector, seniority,short, value
"sm_test","IA","ppd","skl",0.184115010652159
"sm_test","IA","ppd","unskl",0.141721889918825
"sm_test","IA","res","skl",0.795086703649815
"sm_test","IA","res","unskl",1.08570707047525
"sm_test","IA","com","skl",1.01825242031041
"sm_test","IA","com","unskl",0.101004928246968
"sm_test","IA","amb","skl",3.8403527918755
"sm_test","IA","amb","unskl",0.565947551433832
"sm_test","IA","fbp","skl",2.31750713877692
"sm_test","IA","fbp","unskl",1.94261306734006
"sm_test","IA","rec","skl",0.0747796470919531
"sm_test","IA","rec","unskl",0.052252118358181
"sm_test","IA","con","skl",2.37863734756046
"sm_test","IA","con","unskl",3.16095523016452
"sm_test","IA","agr","skl",0.514087164229223
"sm_test","IA","agr","unskl",0.567410219704493
"sm_test","IA","eec","skl",0.433891199141353
"sm_test","IA","eec","unskl",0.18312985626727
"sm_test","IA","fnd","skl",1.61581682308661
"sm_test","IA","fnd","unskl",0.512053670841418
"sm_test","IA","pub","skl",0.623587804675717
"sm_test","IA","pub","unskl",0.121575270839395
"sm_test","IA","hou","skl",0.330409179451888
"sm_test","IA","hou","unskl",0.11835329387219
"sm_test","IA","fbt","skl",0.0875368998011829
"sm_test","IA","fbt","unskl",0.094460495679323
"sm_test","IA","ins","skl",3.53867217594604
"sm_test","IA","ins","unskl",0.748718840685804
"sm_test","IA","tex","skl",0.0217483579935569
"sm_test","IA","tex","unskl",0.0201010320821297
"sm_test","IA","leg","skl",0.478804092333052
"sm_test","IA","leg","unskl",0.045855919908529
"sm_test","IA","fen","skl",0.338587447481712
"sm_test","IA","fen","unskl",0.128716800960945
"sm_test","IA","uti","skl",0.546202226640536
"sm_test","IA","uti","unskl",0.297242248565164
"sm_test","IA","nmp","skl",0.2408291970074
"sm_test","IA","nmp","unskl",0.245952270144665
"sm_test","IA","brd","skl",0.474590161667174
"sm_test","IA","brd","unskl",0.172990113435397
"sm_test","IA","bnk","skl",2.2625608484639
"sm_test","IA","bnk","unskl",0.527938748733105
"sm_test","IA","ore","skl",0.0812504930735113
"sm_test","IA","ore","unskl",0.0301366901869752
"sm_test","IA","edu","skl",1.24595247549283
"sm_test","IA","edu","unskl",0.113535608066317
"sm_test","IA","ote","skl",0.119262118368594
"sm_test","IA","ote","unskl",0.073315486062159
"sm_test","IA","man","skl",1.65472006753836
"sm_test","IA","man","unskl",0.186015823135023
"sm_test","IA","mch","skl",2.32331629237386
"sm_test","IA","mch","unskl",1.3128953897454
