file, flx, int, scn, esubw_oth, sector, seniority,short, value
"sm_test","IA","IL","hh2","skl",0.0635360662652173
"sm_test","IA","IL","hh2","unskl",0.10128442124352
"sm_test","IA","IL","hh3","skl",0.164939317942839
"sm_test","IA","IL","hh3","unskl",0.135358384642498
"sm_test","IA","IL","hh4","skl",0.979765413944251
"sm_test","IA","IL","hh4","unskl",0.362791355950539
"sm_test","IA","IL","hh5","skl",0.870597974536505
"sm_test","IA","IL","hh5","unskl",0.135348870438955
"sm_test","IA","MI","hh1","skl",0.00952936507898824
"sm_test","IA","MI","hh1","unskl",0.0249798615719935
"sm_test","IA","MI","hh2","skl",0.0618017127276788
"sm_test","IA","MI","hh2","unskl",0.0985196451941502
"sm_test","IA","MI","hh3","skl",0.156916140976142
"sm_test","IA","MI","hh3","unskl",0.128774119062538
"sm_test","IA","MI","hh4","skl",0.797473941901846
"sm_test","IA","MI","hh4","unskl",0.295291759231516
"sm_test","IA","MI","hh5","skl",0.743291046337551
"sm_test","IA","MI","hh5","unskl",0.11555690051167
"sm_test","IA","SD","hh1","skl",0.00801187188829233
"sm_test","IA","SD","hh1","unskl",0.0210019711746984
"sm_test","IA","SD","hh2","skl",0.032874449553064
"sm_test","IA","SD","hh2","unskl",0.0524059765170605
"sm_test","IA","SD","hh3","skl",0.061103849235752
"sm_test","IA","SD","hh3","unskl",0.0501452196550034
"sm_test","IA","SD","hh4","skl",0.113962339383826
"sm_test","IA","SD","hh4","unskl",0.0421984191765992
"sm_test","IA","SD","hh5","skl",0.130086328833961
"sm_test","IA","SD","hh5","unskl",0.0202240737771079
"sm_test","IA","MN","hh1","skl",0.00950493535021562
"sm_test","IA","MN","hh1","unskl",0.0249158225475755
"sm_test","IA","MN","hh2","skl",0.0610724865271878
"sm_test","IA","MN","hh2","unskl",0.0973571675965596
"sm_test","IA","MN","hh3","skl",0.153647011622526
"sm_test","IA","MN","hh3","unskl",0.126091289558865
"sm_test","IA","MN","hh4","skl",0.737454269254988
"sm_test","IA","MN","hh4","unskl",0.273067440926992
"sm_test","IA","MN","hh5","skl",0.698604595194263
"sm_test","IA","MN","hh5","unskl",0.108609651766473
"sm_test","IA","MO","hh1","skl",0.00949759975543666
"sm_test","IA","MO","hh1","unskl",0.0248965933396894
"sm_test","IA","MO","hh2","skl",0.0608561800095874
"sm_test","IA","MO","hh2","unskl",0.0970123480045676
"sm_test","IA","MO","hh3","skl",0.152688657499709
"sm_test","IA","MO","hh3","unskl",0.125304810824759
"sm_test","IA","MO","hh4","skl",0.721105148384464
"sm_test","IA","MO","hh4","unskl",0.267013624733032
"sm_test","IA","MO","hh5","skl",0.686177211489589
"sm_test","IA","MO","hh5","unskl",0.106677609197876
"sm_test","IA","IN","hh1","skl",0.00946300698526544
"sm_test","IA","IN","hh1","unskl",0.0248059133622611
"sm_test","IA","IN","hh2","skl",0.059851912422742
"sm_test","IA","IN","hh2","unskl",0.0954114201019387
"sm_test","IA","IN","hh3","skl",0.1483066538959
"sm_test","IA","IN","hh3","unskl",0.121708694770036
"sm_test","IA","IN","hh4","skl",0.652570006314046
"sm_test","IA","IN","hh4","unskl",0.241636165222705
"sm_test","IA","IN","hh5","skl",0.632847137700482
"sm_test","IA","IN","hh5","unskl",0.0983865661919185
"sm_test","IA","KS","hh1","skl",0.00942553165784616
"sm_test","IA","KS","hh1","unskl",0.0247076771751133
"sm_test","IA","KS","hh2","skl",0.0587928483422984
"sm_test","IA","KS","hh2","unskl",0.0937231397479146
"sm_test","IA","KS","hh3","skl",0.143801787009088
"sm_test","IA","KS","hh3","unskl",0.118011750266848
"sm_test","IA","KS","hh4","skl",0.591232317570013
"sm_test","IA","KS","hh4","unskl",0.218923806780966
"sm_test","IA","KS","hh5","skl",0.583356806153509
"sm_test","IA","KS","hh5","unskl",0.0906924746956705
"sm_test","IA","ND","hh1","skl",0.00877076962783114
"sm_test","IA","ND","hh1","unskl",0.022991312576129
"sm_test","IA","ND","hh2","skl",0.0440868401219395
"sm_test","IA","ND","hh2","unskl",0.0702799267988481
"sm_test","IA","ND","hh3","skl",0.091441260949925
"sm_test","IA","ND","hh3","unskl",0.0750417882541772
"sm_test","IA","ND","hh4","skl",0.213295176749866
"sm_test","IA","ND","hh4","unskl",0.0789797693299642
"sm_test","IA","ND","hh5","skl",0.235774222432153
"sm_test","IA","ND","hh5","unskl",0.0366550068093189
"sm_test","FL","FL","hh1","skl",1.7861601301648
"sm_test","FL","FL","hh1","unskl",5.14928624408991
"sm_test","FL","FL","hh2","skl",13.4140967047052
"sm_test","FL","FL","hh2","unskl",20.2983579461757
"sm_test","FL","FL","hh3","skl",27.6494157212436
"sm_test","FL","FL","hh3","unskl",22.0755575013259
"sm_test","FL","FL","hh4","skl",95.392574612115
"sm_test","FL","FL","hh4","unskl",35.9644716227682
"sm_test","FL","FL","hh5","skl",130.405302518727
"sm_test","FL","FL","hh5","unskl",19.8766519784931
"sm_test","FL","MD","hh1","skl",0.0634949913220743
"sm_test","FL","MD","hh1","unskl",0.183048473572858
"sm_test","FL","MD","hh2","skl",0.476488477497964
"sm_test","FL","MD","hh2","unskl",0.721027579150324
"sm_test","FL","MD","hh3","skl",0.877068191382099
"sm_test","FL","MD","hh3","unskl",0.700259618020189
"sm_test","FL","MD","hh4","skl",1.66751455988403
"sm_test","FL","MD","hh4","unskl",0.628678702858759
"sm_test","FL","MD","hh5","skl",2.03681827487182
"sm_test","FL","MD","hh5","unskl",0.310456148723308
"sm_test","FL","TN","hh1","skl",0.0495257072561649
"sm_test","FL","TN","hh1","unskl",0.142776696666868
"sm_test","FL","TN","hh2","skl",0.20104712678858
"sm_test","FL","TN","hh2","unskl",0.304226712647248
"sm_test","FL","TN","hh3","skl",0.312729167101624
"sm_test","FL","TN","hh3","unskl",0.249685952871309
"sm_test","FL","TN","hh4","skl",0.45975174135453
"sm_test","FL","TN","hh4","unskl",0.173333496057704
"sm_test","FL","TN","hh5","skl",0.552668082089852
"sm_test","FL","TN","hh5","unskl",0.0842388378014284
"sm_test","FL","WV","hh1","skl",0.0225270555838923
"sm_test","FL","WV","hh1","unskl",0.064942809706139
"sm_test","FL","WV","hh2","skl",0.0484561627604346
"sm_test","FL","WV","hh2","unskl",0.0733243958249117
"sm_test","FL","WV","hh3","skl",0.0694155201254937
"sm_test","FL","WV","hh3","unskl",0.0554220140296643
"sm_test","FL","WV","hh4","skl",0.0929614454876843
"sm_test","FL","WV","hh4","unskl",0.0350478984538146
"sm_test","FL","WV","hh5","skl",0.111213454109636
"sm_test","FL","WV","hh5","unskl",0.0169513898589047
"sm_test","FL","OK","hh1","skl",0.053304562513958
"sm_test","FL","OK","hh1","unskl",0.153670684875845
"sm_test","FL","OK","hh2","skl",0.247067973629944
"sm_test","FL","OK","hh2","unskl",0.373865961769738
"sm_test","FL","OK","hh3","skl",0.394527873429807
"sm_test","FL","OK","hh3","unskl",0.314994820996666
"sm_test","FL","OK","hh4","skl",0.599717383837549
"sm_test","FL","OK","hh4","unskl",0.226102701603434
"sm_test","FL","OK","hh5","skl",0.722248596272587
"sm_test","FL","OK","hh5","unskl",0.110086658385719
"sm_test","FL","KY","hh1","skl",0.0599990290556592
"sm_test","FL","KY","hh1","unskl",0.172970032057848
"sm_test","FL","KY","hh2","skl",0.371381985056694
"sm_test","FL","KY","hh2","unskl",0.561979284434248
"sm_test","FL","KY","hh3","skl",0.638900016264355
"sm_test","FL","KY","hh3","unskl",0.510103873037917
"sm_test","FL","KY","hh4","skl",1.08092493416423
"sm_test","FL","KY","hh4","unskl",0.407525368501323
"sm_test","FL","KY","hh5","skl",1.31006599007887
"sm_test","FL","KY","hh5","unskl",0.199683028609349
"sm_test","FL","NC","hh1","skl",0.0686004985256054
"sm_test","FL","NC","hh1","unskl",0.197767040832457
"sm_test","FL","NC","hh2","skl",0.746252877595299
"sm_test","FL","NC","hh2","unskl",1.129238021855
"sm_test","FL","NC","hh3","skl",1.67426035193199
"sm_test","FL","NC","hh3","unskl",1.33674545038822
"sm_test","FL","NC","hh4","skl",5.43429804378473
"sm_test","FL","NC","hh4","unskl",2.04881416168989
"sm_test","FL","NC","hh5","skl",6.98913280906487
"sm_test","FL","NC","hh5","unskl",1.06529840270338
"sm_test","FL","VA","hh1","skl",0.0692796508225455
"sm_test","FL","VA","hh1","unskl",0.199724955759129
"sm_test","FL","VA","hh2","skl",0.801580093659142
"sm_test","FL","VA","hh2","unskl",1.21295977073991
"sm_test","FL","VA","hh3","skl",1.8829103940089
"sm_test","FL","VA","hh3","unskl",1.50333363611917
"sm_test","FL","VA","hh4","skl",7.49978484110479
"sm_test","FL","VA","hh4","unskl",2.8275345349629
"sm_test","FL","VA","hh5","skl",9.93310968581333
"sm_test","FL","VA","hh5","unskl",1.51402558389646
"sm_test","FL","DE","hh1","skl",0.0303756953992248
"sm_test","FL","DE","hh1","unskl",0.0875695005349054
"sm_test","FL","DE","hh2","skl",0.0756818851576926
"sm_test","FL","DE","hh2","unskl",0.11452265693249
"sm_test","FL","DE","hh3","skl",0.109968526207911
"sm_test","FL","DE","hh3","unskl",0.0877999212755017
"sm_test","FL","DE","hh4","skl",0.149489040017891
"sm_test","FL","DE","hh4","unskl",0.0563596732712096
"sm_test","FL","DE","hh5","skl",0.178971853837928
"sm_test","FL","DE","hh5","unskl",0.0272792684344364
"sm_test","FL","GA","hh1","skl",0.0678070340307688
"sm_test","FL","GA","hh1","unskl",0.19547957749732
"sm_test","FL","GA","hh2","skl",0.689449104121237
"sm_test","FL","GA","hh2","unskl",1.04328193013654
"sm_test","FL","GA","hh3","skl",1.47867022739789
"sm_test","FL","GA","hh3","unskl",1.18058442751616
"sm_test","FL","GA","hh4","skl",4.08981247833225
"sm_test","FL","GA","hh4","unskl",1.54192237097606
"sm_test","FL","GA","hh5","skl",5.16229059711258
"sm_test","FL","GA","hh5","unskl",0.786847249527441
"sm_test","FL","MS","hh1","skl",0.0427113825874845
"sm_test","FL","MS","hh1","unskl",0.123131812825484
"sm_test","FL","MS","hh2","skl",0.141662235960444
"sm_test","FL","MS","hh2","unskl",0.21436484589917
"sm_test","FL","MS","hh3","skl",0.213233043094237
"sm_test","FL","MS","hh3","unskl",0.170247297500499
"sm_test","FL","MS","hh4","skl",0.301429477441734
"sm_test","FL","MS","hh4","unskl",0.113643561166052
"sm_test","FL","MS","hh5","skl",0.361597087748217
"sm_test","FL","MS","hh5","unskl",0.0551153927853187
"sm_test","FL","TX","hh1","skl",0.0703149672597489
"sm_test","FL","TX","hh1","unskl",0.202709649347536
"sm_test","FL","TX","hh2","skl",0.900920082397813
"sm_test","FL","TX","hh2","unskl",1.36328212894084
"sm_test","FL","TX","hh3","skl",2.31130450021344
"sm_test","FL","TX","hh3","unskl",1.84536758070923
"sm_test","FL","TX","hh4","skl",17.2515039084462
"sm_test","FL","TX","hh4","unskl",6.50408299899888
"sm_test","FL","TX","hh5","skl",26.6000720638741
"sm_test","FL","TX","hh5","unskl",4.05443923524916
"sm_test","FL","AL","hh1","skl",0.041959301782636
"sm_test","FL","AL","hh1","unskl",0.120963653724042
"sm_test","FL","AL","hh2","skl",0.136413202398359
"sm_test","FL","AL","hh2","unskl",0.206421950864178
"sm_test","FL","AL","hh3","skl",0.204747060308319
"sm_test","FL","AL","hh3","unskl",0.163472007822249
"sm_test","FL","AL","hh4","skl",0.288487653970248
"sm_test","FL","AL","hh4","unskl",0.108764294148889
"sm_test","FL","AL","hh5","skl",0.346013414330434
"sm_test","FL","AL","hh5","unskl",0.0527400963281269
"sm_test","FL","LA","hh1","skl",0.0588247254202241
"sm_test","FL","LA","hh1","unskl",0.169584654983189
"sm_test","FL","LA","hh2","skl",0.343879309791456
"sm_test","FL","LA","hh2","unskl",0.520361935215689
"sm_test","FL","LA","hh3","skl",0.581635020786211
"sm_test","FL","LA","hh3","unskl",0.46438295389677
"sm_test","FL","LA","hh4","skl",0.958656860444446
"sm_test","FL","LA","hh4","unskl",0.361428419283356
"sm_test","FL","LA","hh5","skl",1.16000182350757
"sm_test","FL","LA","hh5","unskl",0.176809930999288
"sm_test","FL","AR","hh1","skl",0.0304336536235178
"sm_test","FL","AR","hh1","unskl",0.0877365871706686
"sm_test","FL","AR","hh2","skl",0.0759150389209915
"sm_test","FL","AR","hh2","unskl",0.114875467758901
"sm_test","FL","AR","hh3","skl",0.110320828443498
"sm_test","FL","AR","hh3","unskl",0.0880812027440854
"sm_test","FL","AR","hh4","skl",0.14998758092095
"sm_test","FL","AR","hh4","unskl",0.0565476308793752
"sm_test","FL","AR","hh5","skl",0.179569894818573
"sm_test","FL","AR","hh5","unskl",0.0273704231053858
"sm_test","FL","SC","hh1","skl",0.0565928327653837
"sm_test","FL","SC","hh1","unskl",0.163150375126772
"sm_test","FL","SC","hh2","skl",0.299227827637001
"sm_test","FL","SC","hh2","unskl",0.452794823724649
"sm_test","FL","SC","hh3","skl",0.492657369091097
"sm_test","FL","SC","hh3","unskl",0.393342347247738
"sm_test","FL","SC","hh4","skl",0.78071138019177
"sm_test","FL","SC","hh4","unskl",0.294340229233242
"sm_test","FL","SC","hh5","skl",0.94245967790831
"sm_test","FL","SC","hh5","unskl",0.143651697129847
"sm_test","FL","DC","hh1","skl",0.0649796661598657
"sm_test","FL","DC","hh1","unskl",0.187328613740627
"sm_test","FL","DC","hh2","skl",0.535970523066471
"sm_test","FL","DC","hh2","unskl",0.811036461514857
"sm_test","FL","DC","hh3","skl",1.02722672112598
"sm_test","FL","DC","hh3","unskl",0.820147621842588
"sm_test","FL","DC","hh4","skl",2.11827367155034
"sm_test","FL","DC","hh4","unskl",0.798621838853837
"sm_test","FL","DC","hh5","skl",2.60302741193956
"sm_test","FL","DC","hh5","unskl",0.396758942759787
"sm_test","MD","FL","hh1","skl",0.00779539282431645
"sm_test","MD","FL","hh1","unskl",0.0224731861156403
"sm_test","MD","FL","hh2","skl",0.111296768053774
"sm_test","MD","FL","hh2","unskl",0.168415487523328
"sm_test","MD","FL","hh3","skl",0.268306767767428
"sm_test","MD","FL","hh3","unskl",0.214218685109283
"sm_test","MD","FL","hh4","skl",1.9392313334064
"sm_test","MD","FL","hh4","unskl",0.731120116464704
"sm_test","MD","FL","hh5","skl",4.74546914851078
"sm_test","MD","FL","hh5","unskl",0.723314442877653
"sm_test","MD","MD","hh1","skl",0.245505512879495
"sm_test","MD","MD","hh1","unskl",0.70776306052805
"sm_test","MD","MD","hh2","skl",2.86727319153688
"sm_test","MD","MD","hh2","unskl",4.3387891747399
"sm_test","MD","MD","hh3","skl",6.29868480904519
"sm_test","MD","MD","hh3","unskl",5.02893008975855
"sm_test","MD","MD","hh4","skl",31.778884278827
"sm_test","MD","MD","hh4","unskl",11.9811294170055
"sm_test","MD","MD","hh5","skl",71.4020133793719
"sm_test","MD","MD","hh5","unskl",10.8832458733929
"sm_test","MD","TN","hh1","skl",0.00746715184405769
"sm_test","MD","TN","hh1","unskl",0.0215269065879268
"sm_test","MD","TN","hh2","skl",0.0791462873196357
"sm_test","MD","TN","hh2","unskl",0.119765028200617
"sm_test","MD","TN","hh3","skl",0.157757458682951
"sm_test","MD","TN","hh3","unskl",0.125955061239967
"sm_test","MD","TN","hh4","skl",0.397542074154615
"sm_test","MD","TN","hh4","unskl",0.149879492223856
"sm_test","MD","TN","hh5","skl",0.530687177979468
"sm_test","MD","TN","hh5","unskl",0.0808884619138223
"sm_test","MD","WV","hh1","skl",0.00632433523148196
"sm_test","MD","WV","hh1","unskl",0.0182323028380879
"sm_test","MD","WV","hh2","skl",0.0353380838366995
"sm_test","MD","WV","hh2","unskl",0.0534739752247115
"sm_test","MD","WV","hh3","skl",0.0569891855233255
"sm_test","MD","WV","hh3","unskl",0.0455007098398577
"sm_test","MD","WV","hh4","skl",0.0901102210940375
"sm_test","MD","WV","hh4","unskl",0.033972942890319
"sm_test","MD","WV","hh5","skl",0.110294151520017
"sm_test","MD","WV","hh5","unskl",0.0168112678141424
"sm_test","MD","OK","hh1","skl",0.00754782773960058
"sm_test","MD","OK","hh1","unskl",0.0217594855555865
"sm_test","MD","OK","hh2","skl",0.0854091582894395
"sm_test","MD","OK","hh2","unskl",0.129242073097066
"sm_test","MD","OK","hh3","skl",0.176184566701802
"sm_test","MD","OK","hh3","unskl",0.140667440219488
"sm_test","MD","OK","hh4","skl",0.498051521767743
"sm_test","MD","OK","hh4","unskl",0.18777310387236
"sm_test","MD","OK","hh5","skl",0.68516116418657
"sm_test","MD","OK","hh5","unskl",0.104433713558234
"sm_test","MD","KY","hh1","skl",0.0076689905965583
"sm_test","MD","KY","hh1","unskl",0.0221087835956057
"sm_test","MD","KY","hh2","skl",0.096585476086526
"sm_test","MD","KY","hh2","unskl",0.146154199508522
"sm_test","MD","KY","hh3","skl",0.212477585662369
"sm_test","MD","KY","hh3","unskl",0.169644133073983
"sm_test","MD","KY","hh4","skl",0.790198980241384
"sm_test","MD","KY","hh4","unskl",0.297917200754768
"sm_test","MD","KY","hh5","skl",1.19293991565237
"sm_test","MD","KY","hh5","unskl",0.181830424658307
"sm_test","MD","NC","hh1","skl",0.00779389869685575
"sm_test","MD","NC","hh1","unskl",0.0224688787246901
"sm_test","MD","NC","hh2","skl",0.111099966387715
"sm_test","MD","NC","hh2","unskl",0.168117685088322
"sm_test","MD","NC","hh3","skl",0.267489363721905
"sm_test","MD","NC","hh3","unskl",0.213566061914975
"sm_test","MD","NC","hh4","skl",1.90698330359044
"sm_test","MD","NC","hh4","unskl",0.718962111945777
"sm_test","MD","NC","hh5","skl",4.58660343337635
"sm_test","MD","NC","hh5","unskl",0.699099794622932
"sm_test","MD","VA","hh1","skl",0.00780258961129611
"sm_test","MD","VA","hh1","unskl",0.0224939335926275
"sm_test","MD","VA","hh2","skl",0.112253475234748
"sm_test","MD","VA","hh2","unskl",0.169863187300404
"sm_test","MD","VA","hh3","skl",0.272310361053216
"sm_test","MD","VA","hh3","unskl",0.217415192213932
"sm_test","MD","VA","hh4","skl",2.11099417263984
"sm_test","MD","VA","hh4","unskl",0.795877355511614
"sm_test","MD","VA","hh5","skl",5.69429744267407
"sm_test","MD","VA","hh5","unskl",0.867936857964821
"sm_test","MD","DE","hh1","skl",0.00681898510895972
"sm_test","MD","DE","hh1","unskl",0.0196583193338777
"sm_test","MD","DE","hh2","skl",0.0479063168683975
"sm_test","MD","DE","hh2","unskl",0.0724923630032093
"sm_test","MD","DE","hh3","skl",0.0817347423472996
"sm_test","MD","DE","hh3","unskl",0.0652577986723084
"sm_test","MD","DE","hh4","skl",0.142251040743405
"sm_test","MD","DE","hh4","unskl",0.0536308359317068
"sm_test","MD","DE","hh5","skl",0.176603039374265
"sm_test","MD","DE","hh5","unskl",0.0269182087245439
"sm_test","MD","GA","hh1","skl",0.00778355141915449
"sm_test","MD","GA","hh1","unskl",0.0224390487593745
"sm_test","MD","GA","hh2","skl",0.109753726848162
"sm_test","MD","GA","hh2","unskl",0.166080540682947
"sm_test","MD","GA","hh3","skl",0.261953470051228
"sm_test","MD","GA","hh3","unskl",0.209146151553022
"sm_test","MD","GA","hh4","skl",1.70974762785359
"sm_test","MD","GA","hh4","unskl",0.644601220735124
"sm_test","MD","GA","hh5","skl",3.72226899209134
"sm_test","MD","GA","hh5","unskl",0.567356111270944
"sm_test","MD","MS","hh1","skl",0.0072917491313405
"sm_test","MD","MS","hh1","unskl",0.0210212415243542
"sm_test","MD","MS","hh2","skl",0.0679351576733922
"sm_test","MD","MS","hh2","unskl",0.102800224118013
"sm_test","MD","MS","hh3","skl",0.127699354458741
"sm_test","MD","MS","hh3","unskl",0.101956383840336
"sm_test","MD","MS","hh4","skl",0.273381057592286
"sm_test","MD","MS","hh4","unskl",0.103068874364268
"sm_test","MD","MS","hh5","skl",0.352056283618074
"sm_test","MD","MS","hh5","unskl",0.0536611632438276
"sm_test","MD","TX","hh1","skl",0.00781554933571132
"sm_test","MD","TX","hh1","unskl",0.0225312949296831
"sm_test","MD","TX","hh2","skl",0.114014075823016
"sm_test","MD","TX","hh2","unskl",0.172527347379731
"sm_test","MD","TX","hh3","skl",0.279810842703746
"sm_test","MD","TX","hh3","unskl",0.223403648376378
"sm_test","MD","TX","hh4","skl",2.51042433462362
"sm_test","MD","TX","hh4","unskl",0.946468685962181
"sm_test","MD","TX","hh5","skl",8.88608274566233
"sm_test","MD","TX","hh5","unskl",1.3544355235268
"sm_test","MD","AL","hh1","skl",0.00726950523092265
"sm_test","MD","AL","hh1","unskl",0.0209571150171602
"sm_test","MD","AL","hh2","skl",0.0667042914320469
"sm_test","MD","AL","hh2","unskl",0.100937663850207
"sm_test","MD","AL","hh3","skl",0.12460649533099
"sm_test","MD","AL","hh3","unskl",0.0994870155829189
"sm_test","MD","AL","hh4","skl",0.262693081315164
"sm_test","MD","AL","hh4","unskl",0.0990393424946609
"sm_test","MD","AL","hh5","skl",0.337267271496393
"sm_test","MD","AL","hh5","unskl",0.0514069907418608
"sm_test","MD","LA","hh1","skl",0.00764947157530949
"sm_test","MD","LA","hh1","unskl",0.0220525125894864
"sm_test","MD","LA","hh2","skl",0.0946174355372803
"sm_test","MD","LA","hh2","unskl",0.143176139009885
"sm_test","MD","LA","hh3","skl",0.20574098498247
"sm_test","MD","LA","hh3","unskl",0.164265566771827
"sm_test","MD","LA","hh4","skl",0.722805282606653
"sm_test","MD","LA","hh4","unskl",0.272508737507043
"sm_test","MD","LA","hh5","skl",1.06722048763967
"sm_test","MD","LA","hh5","unskl",0.162668003581259
"sm_test","MD","AR","hh1","skl",0.00682190201236042
"sm_test","MD","AR","hh1","unskl",0.019666728417869
"sm_test","MD","AR","hh2","skl",0.047999632764743
"sm_test","MD","AR","hh2","unskl",0.0726335696388694
"sm_test","MD","AR","hh3","skl",0.0819292056663504
"sm_test","MD","AR","hh3","unskl",0.065413060042924
"sm_test","MD","AR","hh4","skl",0.142702402151307
"sm_test","MD","AR","hh4","unskl",0.0538010061426703
"sm_test","MD","AR","hh5","skl",0.177185329824413
"sm_test","MD","AR","hh5","unskl",0.0270069626663273
"sm_test","MD","SC","hh1","skl",0.00761044183315819
"sm_test","MD","SC","hh1","unskl",0.0219399945061544
"sm_test","MD","SC","hh2","skl",0.0908858308319286
"sm_test","MD","SC","hh2","unskl",0.137529433928633
"sm_test","MD","SC","hh3","skl",0.193386199000651
"sm_test","MD","SC","hh3","unskl",0.154401387683636
"sm_test","MD","SC","hh4","skl",0.616805415393982
"sm_test","MD","SC","hh4","unskl",0.23254515300491
"sm_test","MD","SC","hh5","skl",0.880287857234547
"sm_test","MD","SC","hh5","unskl",0.134175336747766
"sm_test","MD","DC","hh1","skl",0.00774486772870356
"sm_test","MD","DC","hh1","unskl",0.0223275283017483
"sm_test","MD","DC","hh2","skl",0.104968694774777
"sm_test","MD","DC","hh2","unskl",0.158839777778991
"sm_test","MD","DC","hh3","skl",0.243032156854895
"sm_test","MD","DC","hh3","unskl",0.194039194441255
"sm_test","MD","DC","hh4","skl",1.23083980870413
"sm_test","MD","DC","hh4","unskl",0.464045587953877
"sm_test","MD","DC","hh5","skl",2.17814037313364
"sm_test","MD","DC","hh5","unskl",0.331996761794752
"sm_test","OH","IA","hh1","skl",0.0315773439926458
"sm_test","OH","IA","hh1","unskl",0.0827754708954084
"sm_test","OH","IA","hh2","skl",0.120049132882956
"sm_test","OH","IA","hh2","unskl",0.191373304322635
"sm_test","OH","IA","hh3","skl",0.216019929402229
"sm_test","OH","IA","hh3","unskl",0.177277977495975
"sm_test","OH","IA","hh4","skl",0.369412511943611
"sm_test","OH","IA","hh4","unskl",0.136787504647253
"sm_test","OH","IA","hh5","skl",0.43831531140439
"sm_test","OH","IA","hh5","unskl",0.0681433727505134
"sm_test","OH","OH","hh1","skl",1.10282498081969
"sm_test","OH","OH","hh1","unskl",2.89089725607797
"sm_test","OH","OH","hh2","skl",6.15762662359274
"sm_test","OH","OH","hh2","unskl",9.81602553423594
"sm_test","OH","OH","hh3","skl",14.7657334359692
"sm_test","OH","OH","hh3","unskl",12.1175827018222
"sm_test","OH","OH","hh4","skl",63.9063933379004
"sm_test","OH","OH","hh4","unskl",23.663508389861
"sm_test","OH","OH","hh5","skl",76.2191973531085
"sm_test","OH","OH","hh5","unskl",11.8495362604068
"sm_test","OH","WI","hh1","skl",0.0382801305494003
"sm_test","OH","WI","hh1","unskl",0.100345862935853
"sm_test","OH","WI","hh2","skl",0.229475420492257
"sm_test","OH","WI","hh2","unskl",0.365812467160806
"sm_test","OH","WI","hh3","skl",0.543065123399268
"sm_test","OH","WI","hh3","unskl",0.445669466660935
"sm_test","OH","WI","hh4","skl",1.64254097759
"sm_test","OH","WI","hh4","unskl",0.608206474716516
"sm_test","OH","WI","hh5","skl",1.95234643940565
"sm_test","OH","WI","hh5","unskl",0.303524580814415
"sm_test","OH","NE","hh1","skl",0.0317815204645849
"sm_test","OH","NE","hh1","unskl",0.0833106901847336
"sm_test","OH","NE","hh2","skl",0.122186802688358
"sm_test","OH","NE","hh2","unskl",0.194781016851549
"sm_test","OH","NE","hh3","skl",0.220900904550095
"sm_test","OH","NE","hh3","unskl",0.181283577371951
"sm_test","OH","NE","hh4","skl",0.380224948184064
"sm_test","OH","NE","hh4","unskl",0.140791175678068
"sm_test","OH","NE","hh5","skl",0.451151200066267
"sm_test","OH","NE","hh5","unskl",0.070138924178703
"sm_test","OH","IL","hh1","skl",0.0402125740481904
"sm_test","OH","IL","hh1","unskl",0.105411485954318
