file, flx, int, scn, esubw_oth, sector, seniority,short, value
"sm_test","IA","IA","skl",44.8579445798599
"sm_test","IA","IA","unskl",12.3309508290862
"sm_test","IA","OH","skl",2.17925908521712
"sm_test","IA","OH","unskl",0.514416269112256
"sm_test","IA","WI","skl",1.67994472169771
"sm_test","IA","WI","unskl",0.444271137234454
"sm_test","IA","NE","skl",0.80211003628522
"sm_test","IA","NE","unskl",0.296181089157234
"sm_test","IA","IL","skl",2.31540387372833
"sm_test","IA","IL","unskl",0.532931114966773
"sm_test","IA","MI","skl",1.9494545697168
"sm_test","IA","MI","unskl",0.482679922877275
"sm_test","IA","SD","skl",0.352861926023515
"sm_test","IA","SD","unskl",0.17915257317185
"sm_test","IA","MN","skl",1.82516123264485
"sm_test","IA","MN","unskl",0.465163437700797
"sm_test","IA","MO","skl",1.79094366230433
"sm_test","IA","MO","unskl",0.460286120934378
"sm_test","IA","IN","skl",1.64572067890614
"sm_test","IA","IN","unskl",0.439266798061157
"sm_test","IA","KS","skl",1.51313898147382
"sm_test","IA","KS","unskl",0.419529157925451
"sm_test","IA","ND","skl",0.621711388977478
"sm_test","IA","ND","unskl",0.255604684672674
"sm_test","OH","IA","skl",1.18646171193433
"sm_test","OH","IA","unskl",0.645270147803281
"sm_test","OH","OH","skl",177.859540862237
"sm_test","OH","OH","unskl",44.6297850115573
"sm_test","OH","WI","skl",4.74397072200499
"sm_test","OH","WI","unskl",1.48529622172011
"sm_test","OH","NE","skl",1.21908756324227
"sm_test","OH","NE","unskl",0.6574631969761
"sm_test","OH","IL","skl",19.8303733218382
"sm_test","OH","IL","unskl",3.160598827884
"sm_test","OH","MI","skl",7.5949601479204
"sm_test","OH","MI","unskl",1.88943209159891
"sm_test","OH","SD","skl",0.428177840325405
"sm_test","OH","SD","unskl",0.300283720197931
"sm_test","OH","MN","skl",6.0415941405028
"sm_test","OH","MN","unskl",1.68239962480833
"sm_test","OH","MO","skl",5.69541928342566
"sm_test","OH","MO","unskl",1.63246002802553
"sm_test","OH","IN","skl",4.49356378633104
"sm_test","OH","IN","unskl",1.44362775546129
"sm_test","OH","KS","skl",3.66592031076117
"sm_test","OH","KS","unskl",1.29442425577542
"sm_test","OH","ND","skl",0.860905557402764
"sm_test","OH","ND","unskl",0.513601412688424
"sm_test","WI","IA","skl",1.02240897061907
"sm_test","WI","IA","unskl",0.475031857971304
"sm_test","WI","OH","skl",4.99745998071172
"sm_test","WI","OH","unskl",1.11964577571167
"sm_test","WI","WI","skl",86.2167499004135
"sm_test","WI","WI","unskl",24.1480234476833
"sm_test","WI","NE","skl",1.04704369537116
"sm_test","WI","NE","unskl",0.482233854864807
"sm_test","WI","IL","skl",5.76089476016557
"sm_test","WI","IL","unskl",1.19907943949089
"sm_test","WI","MI","skl",3.9551662879595
"sm_test","WI","MI","unskl",0.999536860742056
"sm_test","WI","SD","skl",0.401213477910067
"sm_test","WI","SD","unskl",0.248166903857832
"sm_test","WI","MN","skl",3.48844553593622
"sm_test","WI","MN","unskl",0.939697969258451
"sm_test","WI","MO","skl",3.36960621022551
"sm_test","WI","MO","unskl",0.923685188909133
"sm_test","WI","IN","skl",2.90512393450069
"sm_test","WI","IN","unskl",0.857416693540318
"sm_test","WI","KS","skl",2.52971024591232
"sm_test","WI","KS","unskl",0.798630138677386
"sm_test","WI","ND","skl",0.767647644131431
"sm_test","WI","ND","unskl",0.393945086657357
"sm_test","NE","IA","skl",0.599590175643549
"sm_test","NE","IA","unskl",0.196274187641773
"sm_test","NE","OH","skl",1.18684672497992
"sm_test","NE","OH","unskl",0.272581846100154
"sm_test","NE","WI","skl",1.02206147252688
"sm_test","NE","WI","unskl",0.254213208065689
"sm_test","NE","NE","skl",27.4740911464552
"sm_test","NE","NE","unskl",7.21923542460937
"sm_test","NE","IL","skl",1.22547617458575
"sm_test","NE","IL","unskl",0.276669643845632
"sm_test","NE","MI","skl",1.11586732960508
"sm_test","NE","MI","unskl",0.264866634679419
"sm_test","NE","SD","skl",0.305437513664208
"sm_test","NE","SD","unskl",0.135355366758207
"sm_test","NE","MN","skl",1.07413109523885
"sm_test","NE","MN","unskl",0.260195444728452
"sm_test","NE","MO","skl",1.06219363664534
"sm_test","NE","MO","unskl",0.258839596827999
"sm_test","NE","IN","skl",1.0092360620161
"sm_test","NE","IN","unskl",0.252711576650113
"sm_test","NE","KS","skl",0.957417109715585
"sm_test","NE","KS","unskl",0.246522107188223
"sm_test","NE","ND","skl",0.496186694026832
"sm_test","NE","ND","unskl",0.177929979156974
"sm_test","IL","IA","skl",1.21914688067279
"sm_test","IL","IA","unskl",0.640910485442904
"sm_test","IL","OH","skl",19.6670036494554
"sm_test","IL","OH","unskl",2.83774454306505
"sm_test","IL","WI","skl",5.34862782065197
"sm_test","IL","WI","unskl",1.56355494616163
"sm_test","IL","NE","skl",1.25369707925621
"sm_test","IL","NE","unskl",0.653544353918062
"sm_test","IL","IL","skl",247.552434235191
"sm_test","IL","IL","unskl",48.2296544904891
"sm_test","IL","MI","skl",9.36139787804794
"sm_test","IL","MI","unskl",2.04866478328988
"sm_test","IL","SD","skl",0.431582061507105
"sm_test","IL","SD","unskl",0.292915649981523
"sm_test","IL","MN","skl",7.07894770359149
"sm_test","IL","MN","unskl",1.79604410060902
"sm_test","IL","MO","skl",6.60304625910465
"sm_test","IL","MO","unskl",1.7364684604382
"sm_test","IL","IN","skl",5.0306204793881
"sm_test","IL","IN","unskl",1.51526326340098
"sm_test","IL","KS","skl",4.01226287110717
"sm_test","IL","KS","unskl",1.3445910365915
"sm_test","IL","ND","skl",0.877379692407935
"sm_test","IL","ND","unskl",0.505930952027888
"sm_test","MI","IA","skl",1.1462349130114
"sm_test","MI","IA","unskl",0.598159288875727
"sm_test","MI","OH","skl",10.5015068805068
"sm_test","MI","OH","unskl",1.92901732508434
"sm_test","MI","WI","skl",4.32416367792679
"sm_test","MI","WI","unskl",1.28664931352971
"sm_test","MI","NE","skl",1.1769418214614
"sm_test","MI","NE","unskl",0.608939659492158
"sm_test","MI","IL","skl",14.9885746274101
"sm_test","MI","IL","unskl",2.25241970804438
"sm_test","MI","MI","skl",150.985468764216
"sm_test","MI","MI","unskl",36.9916334410953
